"","X","ID_clean","ID_preclean","Triangle","Corner","TriangleCorner","date","SnowDepth","SnowDepth_Noplus","temperature","x_4326","y_4326","x_3006","y_3006","middleTime","granule_time","time_difference","granule_id","orbitProp","pathNr","frameNr","mask.tif","angle.tif","VH.tif","VV.tif","point_VH","point_VV","points_angle","points_mask"
"116",115,47,49,"AC-34","A","AC-34A","2018-03-23","130",130,-10,16.33018168,66.05549638,560237.5303,7326734.951,"11:22:30","05:29:18","6:53:00","S1A_IW_SLC__1SDV_20180323T052918_20180323T052945_021138_024546_7E43","DESCENDING",66,369,"C:/Users/tryggvisi/Documents/my-awesome-masters-project/Data/Processed_granules/processed_granules_clip_1000/44_2018-03-23_clip_1000/S1A__IW___D_20180323T052918_layoverShadowMask.tif","C:/Users/tryggvisi/Documents/my-awesome-masters-project/Data/Processed_granules/processed_granules_clip_1000/44_2018-03-23_clip_1000/S1A__IW___D_20180323T052918_localIncidenceAngle.tif","C:/Users/tryggvisi/Documents/my-awesome-masters-project/Data/Processed_granules/processed_granules_clip_1000/44_2018-03-23_clip_1000/S1A__IW___D_20180323T052918_VH_gamma0-rtc.tif","C:/Users/tryggvisi/Documents/my-awesome-masters-project/Data/Processed_granules/processed_granules_clip_1000/44_2018-03-23_clip_1000/S1A__IW___D_20180323T052918_VV_gamma0-rtc.tif","0.00518064171656072","0.0408410246803089","34.1636612395857","0"
"117",116,38,40,"AC-27","A","AC-27A","2018-03-28","240",240,-8,15.71649311,66.07877936,532418.2506,7328876.351,"13:10:00","05:37:41","8:33:00","S1A_IW_SLC__1SDV_20180328T053741_20180328T053808_021211_024795_07AE","DESCENDING",139,371,"C:/Users/tryggvisi/Documents/my-awesome-masters-project/Data/Processed_granules/processed_granules_clip_1000/42_2018-03-28_clip_1000/S1A__IW___D_20180328T053741_layoverShadowMask.tif","C:/Users/tryggvisi/Documents/my-awesome-masters-project/Data/Processed_granules/processed_granules_clip_1000/42_2018-03-28_clip_1000/S1A__IW___D_20180328T053741_localIncidenceAngle.tif","C:/Users/tryggvisi/Documents/my-awesome-masters-project/Data/Processed_granules/processed_granules_clip_1000/42_2018-03-28_clip_1000/S1A__IW___D_20180328T053741_VH_gamma0-rtc.tif","C:/Users/tryggvisi/Documents/my-awesome-masters-project/Data/Processed_granules/processed_granules_clip_1000/42_2018-03-28_clip_1000/S1A__IW___D_20180328T053741_VV_gamma0-rtc.tif","0.0459342188913599","0.294137969249102","28.6326984361378","0"
"118",117,181,189,"AC-27","B","AC-27B","2018-03-28","60",60,-8,15.77325645,66.10627946,534948.6291,7331971.961,"13:10:00","05:37:41","8:33:00","S1A_IW_SLC__1SDV_20180328T053741_20180328T053808_021211_024795_07AE","DESCENDING",139,371,"C:/Users/tryggvisi/Documents/my-awesome-masters-project/Data/Processed_granules/processed_granules_clip_1000/42_2018-03-28_clip_1000/S1A__IW___D_20180328T053741_layoverShadowMask.tif","C:/Users/tryggvisi/Documents/my-awesome-masters-project/Data/Processed_granules/processed_granules_clip_1000/42_2018-03-28_clip_1000/S1A__IW___D_20180328T053741_localIncidenceAngle.tif","C:/Users/tryggvisi/Documents/my-awesome-masters-project/Data/Processed_granules/processed_granules_clip_1000/42_2018-03-28_clip_1000/S1A__IW___D_20180328T053741_VH_gamma0-rtc.tif","C:/Users/tryggvisi/Documents/my-awesome-masters-project/Data/Processed_granules/processed_granules_clip_1000/42_2018-03-28_clip_1000/S1A__IW___D_20180328T053741_VV_gamma0-rtc.tif","0.0281706787605013","0.185839814748304","31.0092660434558","0"
"119",118,182,190,"AC-28","B","AC-28B","2018-03-28","55",55,-8,15.93648025,66.15941633,542236.8719,7337994.957,"10:47:30","05:37:41","6:10:00","S1A_IW_SLC__1SDV_20180328T053741_20180328T053808_021211_024795_07AE","DESCENDING",139,371,"C:/Users/tryggvisi/Documents/my-awesome-masters-project/Data/Processed_granules/processed_granules_clip_1000/42_2018-03-28_clip_1000/S1A__IW___D_20180328T053741_layoverShadowMask.tif","C:/Users/tryggvisi/Documents/my-awesome-masters-project/Data/Processed_granules/processed_granules_clip_1000/42_2018-03-28_clip_1000/S1A__IW___D_20180328T053741_localIncidenceAngle.tif","C:/Users/tryggvisi/Documents/my-awesome-masters-project/Data/Processed_granules/processed_granules_clip_1000/42_2018-03-28_clip_1000/S1A__IW___D_20180328T053741_VH_gamma0-rtc.tif","C:/Users/tryggvisi/Documents/my-awesome-masters-project/Data/Processed_granules/processed_granules_clip_1000/42_2018-03-28_clip_1000/S1A__IW___D_20180328T053741_VV_gamma0-rtc.tif","0.0158358924741861","0.0849260838218008","33.6178453171769","0"
"120",119,184,192,"AC-33","B","AC-33B","2018-03-28","130",130,-10,16.12502754,66.06502455,550928.8997,7327614.924,"08:35:00","05:37:41","3:58:00","S1A_IW_SLC__1SDV_20180328T053741_20180328T053808_021211_024795_07AE","DESCENDING",139,371,"C:/Users/tryggvisi/Documents/my-awesome-masters-project/Data/Processed_granules/processed_granules_clip_1000/42_2018-03-28_clip_1000/S1A__IW___D_20180328T053741_layoverShadowMask.tif","C:/Users/tryggvisi/Documents/my-awesome-masters-project/Data/Processed_granules/processed_granules_clip_1000/42_2018-03-28_clip_1000/S1A__IW___D_20180328T053741_localIncidenceAngle.tif","C:/Users/tryggvisi/Documents/my-awesome-masters-project/Data/Processed_granules/processed_granules_clip_1000/42_2018-03-28_clip_1000/S1A__IW___D_20180328T053741_VH_gamma0-rtc.tif","C:/Users/tryggvisi/Documents/my-awesome-masters-project/Data/Processed_granules/processed_granules_clip_1000/42_2018-03-28_clip_1000/S1A__IW___D_20180328T053741_VV_gamma0-rtc.tif","NA","NA","NA","0"
"121",120,328,341,"AC-33","C","AC-33C","2018-03-28","70",70,-10,16.08053297,66.03404496,548974.3517,7324126.804,"08:35:00","05:37:41","3:58:00","S1A_IW_SLC__1SDV_20180328T053741_20180328T053808_021211_024795_07AE","DESCENDING",139,371,"C:/Users/tryggvisi/Documents/my-awesome-masters-project/Data/Processed_granules/processed_granules_clip_1000/42_2018-03-28_clip_1000/S1A__IW___D_20180328T053741_layoverShadowMask.tif","C:/Users/tryggvisi/Documents/my-awesome-masters-project/Data/Processed_granules/processed_granules_clip_1000/42_2018-03-28_clip_1000/S1A__IW___D_20180328T053741_localIncidenceAngle.tif","C:/Users/tryggvisi/Documents/my-awesome-masters-project/Data/Processed_granules/processed_granules_clip_1000/42_2018-03-28_clip_1000/S1A__IW___D_20180328T053741_VH_gamma0-rtc.tif","C:/Users/tryggvisi/Documents/my-awesome-masters-project/Data/Processed_granules/processed_granules_clip_1000/42_2018-03-28_clip_1000/S1A__IW___D_20180328T053741_VV_gamma0-rtc.tif","NA","NA","NA","0"
"122",121,327,340,"AC-32","C","AC-32C","2018-03-28","190",190,-5,15.94437763,66.0264787,542816.3157,7323183.87,"14:37:30","05:37:41","10:00:00","S1A_IW_SLC__1SDV_20180328T053741_20180328T053808_021211_024795_07AE","DESCENDING",139,371,"C:/Users/tryggvisi/Documents/my-awesome-masters-project/Data/Processed_granules/processed_granules_clip_1000/42_2018-03-28_clip_1000/S1A__IW___D_20180328T053741_layoverShadowMask.tif","C:/Users/tryggvisi/Documents/my-awesome-masters-project/Data/Processed_granules/processed_granules_clip_1000/42_2018-03-28_clip_1000/S1A__IW___D_20180328T053741_localIncidenceAngle.tif","C:/Users/tryggvisi/Documents/my-awesome-masters-project/Data/Processed_granules/processed_granules_clip_1000/42_2018-03-28_clip_1000/S1A__IW___D_20180328T053741_VH_gamma0-rtc.tif","C:/Users/tryggvisi/Documents/my-awesome-masters-project/Data/Processed_granules/processed_granules_clip_1000/42_2018-03-28_clip_1000/S1A__IW___D_20180328T053741_VV_gamma0-rtc.tif","0.0208348874820208","0.136687304305916","27.925352424503","0"
"123",122,183,191,"AC-32","B","AC-32B","2018-03-28","250",250,-5,15.96743701,66.06109946,543802.1738,7327058.39,"14:37:30","05:37:41","10:00:00","S1A_IW_SLC__1SDV_20180328T053741_20180328T053808_021211_024795_07AE","DESCENDING",139,371,"C:/Users/tryggvisi/Documents/my-awesome-masters-project/Data/Processed_granules/processed_granules_clip_1000/42_2018-03-28_clip_1000/S1A__IW___D_20180328T053741_layoverShadowMask.tif","C:/Users/tryggvisi/Documents/my-awesome-masters-project/Data/Processed_granules/processed_granules_clip_1000/42_2018-03-28_clip_1000/S1A__IW___D_20180328T053741_localIncidenceAngle.tif","C:/Users/tryggvisi/Documents/my-awesome-masters-project/Data/Processed_granules/processed_granules_clip_1000/42_2018-03-28_clip_1000/S1A__IW___D_20180328T053741_VH_gamma0-rtc.tif","C:/Users/tryggvisi/Documents/my-awesome-masters-project/Data/Processed_granules/processed_granules_clip_1000/42_2018-03-28_clip_1000/S1A__IW___D_20180328T053741_VV_gamma0-rtc.tif","0.0131914100302361","0.106674098108758","27.667868583292","0"
"124",123,325,338,"AC-27","C","AC-27C","2018-03-28","220",220,-8,15.80351497,66.07257278,536364.3222,7328232.328,"13:10:00","05:37:41","8:33:00","S1A_IW_SLC__1SDV_20180328T053741_20180328T053808_021211_024795_07AE","DESCENDING",139,371,"C:/Users/tryggvisi/Documents/my-awesome-masters-project/Data/Processed_granules/processed_granules_clip_1000/42_2018-03-28_clip_1000/S1A__IW___D_20180328T053741_layoverShadowMask.tif","C:/Users/tryggvisi/Documents/my-awesome-masters-project/Data/Processed_granules/processed_granules_clip_1000/42_2018-03-28_clip_1000/S1A__IW___D_20180328T053741_localIncidenceAngle.tif","C:/Users/tryggvisi/Documents/my-awesome-masters-project/Data/Processed_granules/processed_granules_clip_1000/42_2018-03-28_clip_1000/S1A__IW___D_20180328T053741_VH_gamma0-rtc.tif","C:/Users/tryggvisi/Documents/my-awesome-masters-project/Data/Processed_granules/processed_granules_clip_1000/42_2018-03-28_clip_1000/S1A__IW___D_20180328T053741_VV_gamma0-rtc.tif","0.0207585986631438","0.154078551691291","29.3850440544266","0"
"125",124,39,41,"AC-28","A","AC-28A","2018-03-28","140",140,-8,15.8491718,66.15323252,538308.6585,7337249.602,"10:47:30","05:37:41","6:10:00","S1A_IW_SLC__1SDV_20180328T053741_20180328T053808_021211_024795_07AE","DESCENDING",139,371,"C:/Users/tryggvisi/Documents/my-awesome-masters-project/Data/Processed_granules/processed_granules_clip_1000/42_2018-03-28_clip_1000/S1A__IW___D_20180328T053741_layoverShadowMask.tif","C:/Users/tryggvisi/Documents/my-awesome-masters-project/Data/Processed_granules/processed_granules_clip_1000/42_2018-03-28_clip_1000/S1A__IW___D_20180328T053741_localIncidenceAngle.tif","C:/Users/tryggvisi/Documents/my-awesome-masters-project/Data/Processed_granules/processed_granules_clip_1000/42_2018-03-28_clip_1000/S1A__IW___D_20180328T053741_VH_gamma0-rtc.tif","C:/Users/tryggvisi/Documents/my-awesome-masters-project/Data/Processed_granules/processed_granules_clip_1000/42_2018-03-28_clip_1000/S1A__IW___D_20180328T053741_VV_gamma0-rtc.tif","0.0139907390574838","0.071163522563319","34.2775805964123","0"
"126",125,40,42,"AC-32","A","AC-32A","2018-03-28","155",155,-5,15.88210448,66.05188319,539953.2836,7325974.195,"14:37:30","05:37:41","10:00:00","S1A_IW_SLC__1SDV_20180328T053741_20180328T053808_021211_024795_07AE","DESCENDING",139,371,"C:/Users/tryggvisi/Documents/my-awesome-masters-project/Data/Processed_granules/processed_granules_clip_1000/42_2018-03-28_clip_1000/S1A__IW___D_20180328T053741_layoverShadowMask.tif","C:/Users/tryggvisi/Documents/my-awesome-masters-project/Data/Processed_granules/processed_granules_clip_1000/42_2018-03-28_clip_1000/S1A__IW___D_20180328T053741_localIncidenceAngle.tif","C:/Users/tryggvisi/Documents/my-awesome-masters-project/Data/Processed_granules/processed_granules_clip_1000/42_2018-03-28_clip_1000/S1A__IW___D_20180328T053741_VH_gamma0-rtc.tif","C:/Users/tryggvisi/Documents/my-awesome-masters-project/Data/Processed_granules/processed_granules_clip_1000/42_2018-03-28_clip_1000/S1A__IW___D_20180328T053741_VV_gamma0-rtc.tif","0.0148701812558532","0.120940597386031","32.4200706475438","0"
"127",126,41,43,"AC-33","A","AC-33A","2018-03-28","135",135,-10,16.03670724,66.06518167,546930.7414,7327563.494,"08:35:00","05:37:41","3:58:00","S1A_IW_SLC__1SDV_20180328T053741_20180328T053808_021211_024795_07AE","DESCENDING",139,371,"C:/Users/tryggvisi/Documents/my-awesome-masters-project/Data/Processed_granules/processed_granules_clip_1000/42_2018-03-28_clip_1000/S1A__IW___D_20180328T053741_layoverShadowMask.tif","C:/Users/tryggvisi/Documents/my-awesome-masters-project/Data/Processed_granules/processed_granules_clip_1000/42_2018-03-28_clip_1000/S1A__IW___D_20180328T053741_localIncidenceAngle.tif","C:/Users/tryggvisi/Documents/my-awesome-masters-project/Data/Processed_granules/processed_granules_clip_1000/42_2018-03-28_clip_1000/S1A__IW___D_20180328T053741_VH_gamma0-rtc.tif","C:/Users/tryggvisi/Documents/my-awesome-masters-project/Data/Processed_granules/processed_granules_clip_1000/42_2018-03-28_clip_1000/S1A__IW___D_20180328T053741_VV_gamma0-rtc.tif","0.0128586661149887","0.0834770093755378","31.6557114896283","0"
"128",127,326,339,"AC-28","C","AC-28C","2018-03-28","30",30,-8,15.90602943,66.12572896,540917.8704,7334220.113,"10:47:30","05:37:41","6:10:00","S1A_IW_SLC__1SDV_20180328T053741_20180328T053808_021211_024795_07AE","DESCENDING",139,371,"C:/Users/tryggvisi/Documents/my-awesome-masters-project/Data/Processed_granules/processed_granules_clip_1000/42_2018-03-28_clip_1000/S1A__IW___D_20180328T053741_layoverShadowMask.tif","C:/Users/tryggvisi/Documents/my-awesome-masters-project/Data/Processed_granules/processed_granules_clip_1000/42_2018-03-28_clip_1000/S1A__IW___D_20180328T053741_localIncidenceAngle.tif","C:/Users/tryggvisi/Documents/my-awesome-masters-project/Data/Processed_granules/processed_granules_clip_1000/42_2018-03-28_clip_1000/S1A__IW___D_20180328T053741_VH_gamma0-rtc.tif","C:/Users/tryggvisi/Documents/my-awesome-masters-project/Data/Processed_granules/processed_granules_clip_1000/42_2018-03-28_clip_1000/S1A__IW___D_20180328T053741_VV_gamma0-rtc.tif","0.0200116342606235","0.134824644520337","34.6963151771578","0"
"129",128,185,193,"AC-24","B","AC-24B","2018-03-30","90",90,-5,15.75089585,66.21837029,533788.2675,7344453.175,"14:02:30","16:39:14","1:37:00","S1A_IW_SLC__1SDV_20180330T163914_20180330T163941_021247_0248AC_6826","ASCENDING",175,212,"C:/Users/tryggvisi/Documents/my-awesome-masters-project/Data/Processed_granules/processed_granules_clip_1000/39_2018-03-30_clip_1000/S1A__IW___A_20180330T163914_layoverShadowMask.tif","C:/Users/tryggvisi/Documents/my-awesome-masters-project/Data/Processed_granules/processed_granules_clip_1000/39_2018-03-30_clip_1000/S1A__IW___A_20180330T163914_localIncidenceAngle.tif","C:/Users/tryggvisi/Documents/my-awesome-masters-project/Data/Processed_granules/processed_granules_clip_1000/39_2018-03-30_clip_1000/S1A__IW___A_20180330T163914_VH_gamma0-rtc.tif","C:/Users/tryggvisi/Documents/my-awesome-masters-project/Data/Processed_granules/processed_granules_clip_1000/39_2018-03-30_clip_1000/S1A__IW___A_20180330T163914_VV_gamma0-rtc.tif","NA","NA","NA","0"
"130",129,185,193,"AC-24","B","AC-24B","2018-03-30","90",90,-5,15.75089585,66.21837029,533788.2675,7344453.175,"14:02:30","05:21:31","9:41:00","S1A_IW_SLC__1SDV_20180330T052131_20180330T052159_021240_024878_9540","DESCENDING",168,374,"C:/Users/tryggvisi/Documents/my-awesome-masters-project/Data/Processed_granules/processed_granules_clip_1000/40_2018-03-30_clip_1000/S1A__IW___D_20180330T052131_layoverShadowMask.tif","C:/Users/tryggvisi/Documents/my-awesome-masters-project/Data/Processed_granules/processed_granules_clip_1000/40_2018-03-30_clip_1000/S1A__IW___D_20180330T052131_localIncidenceAngle.tif","C:/Users/tryggvisi/Documents/my-awesome-masters-project/Data/Processed_granules/processed_granules_clip_1000/40_2018-03-30_clip_1000/S1A__IW___D_20180330T052131_VH_gamma0-rtc.tif","C:/Users/tryggvisi/Documents/my-awesome-masters-project/Data/Processed_granules/processed_granules_clip_1000/40_2018-03-30_clip_1000/S1A__IW___D_20180330T052131_VV_gamma0-rtc.tif","0.00356752008696608","0.0216246060709341","43.6354489123768","0"
"131",130,185,193,"AC-24","B","AC-24B","2018-03-30","90",90,-5,15.75089585,66.21837029,533788.2675,7344453.175,"14:02:30","05:21:06","9:41:00","S1A_IW_SLC__1SDV_20180330T052106_20180330T052133_021240_024878_7D66","DESCENDING",168,369,"C:/Users/tryggvisi/Documents/my-awesome-masters-project/Data/Processed_granules/processed_granules_clip_1000/41_2018-03-30_clip_1000/S1A__IW___D_20180330T052106_layoverShadowMask.tif","C:/Users/tryggvisi/Documents/my-awesome-masters-project/Data/Processed_granules/processed_granules_clip_1000/41_2018-03-30_clip_1000/S1A__IW___D_20180330T052106_localIncidenceAngle.tif","C:/Users/tryggvisi/Documents/my-awesome-masters-project/Data/Processed_granules/processed_granules_clip_1000/41_2018-03-30_clip_1000/S1A__IW___D_20180330T052106_VH_gamma0-rtc.tif","C:/Users/tryggvisi/Documents/my-awesome-masters-project/Data/Processed_granules/processed_granules_clip_1000/41_2018-03-30_clip_1000/S1A__IW___D_20180330T052106_VV_gamma0-rtc.tif","0.00619213892423986","0.0364322683123589","43.6354489123768","0"
"132",131,42,44,"AC-24","A","AC-24A","2018-03-30","90",90,-5,15.69390556,66.19086231,531257.926,7341357.54,"14:02:30","16:39:14","1:37:00","S1A_IW_SLC__1SDV_20180330T163914_20180330T163941_021247_0248AC_6826","ASCENDING",175,212,"C:/Users/tryggvisi/Documents/my-awesome-masters-project/Data/Processed_granules/processed_granules_clip_1000/39_2018-03-30_clip_1000/S1A__IW___A_20180330T163914_layoverShadowMask.tif","C:/Users/tryggvisi/Documents/my-awesome-masters-project/Data/Processed_granules/processed_granules_clip_1000/39_2018-03-30_clip_1000/S1A__IW___A_20180330T163914_localIncidenceAngle.tif","C:/Users/tryggvisi/Documents/my-awesome-masters-project/Data/Processed_granules/processed_granules_clip_1000/39_2018-03-30_clip_1000/S1A__IW___A_20180330T163914_VH_gamma0-rtc.tif","C:/Users/tryggvisi/Documents/my-awesome-masters-project/Data/Processed_granules/processed_granules_clip_1000/39_2018-03-30_clip_1000/S1A__IW___A_20180330T163914_VV_gamma0-rtc.tif","NA","NA","NA","0"
"133",132,42,44,"AC-24","A","AC-24A","2018-03-30","90",90,-5,15.69390556,66.19086231,531257.926,7341357.54,"14:02:30","05:21:31","9:41:00","S1A_IW_SLC__1SDV_20180330T052131_20180330T052159_021240_024878_9540","DESCENDING",168,374,"C:/Users/tryggvisi/Documents/my-awesome-masters-project/Data/Processed_granules/processed_granules_clip_1000/40_2018-03-30_clip_1000/S1A__IW___D_20180330T052131_layoverShadowMask.tif","C:/Users/tryggvisi/Documents/my-awesome-masters-project/Data/Processed_granules/processed_granules_clip_1000/40_2018-03-30_clip_1000/S1A__IW___D_20180330T052131_localIncidenceAngle.tif","C:/Users/tryggvisi/Documents/my-awesome-masters-project/Data/Processed_granules/processed_granules_clip_1000/40_2018-03-30_clip_1000/S1A__IW___D_20180330T052131_VH_gamma0-rtc.tif","C:/Users/tryggvisi/Documents/my-awesome-masters-project/Data/Processed_granules/processed_granules_clip_1000/40_2018-03-30_clip_1000/S1A__IW___D_20180330T052131_VV_gamma0-rtc.tif","0.00791759473372757","0.0442834241361228","45.0223000357989","0"
"134",133,42,44,"AC-24","A","AC-24A","2018-03-30","90",90,-5,15.69390556,66.19086231,531257.926,7341357.54,"14:02:30","05:21:06","9:41:00","S1A_IW_SLC__1SDV_20180330T052106_20180330T052133_021240_024878_7D66","DESCENDING",168,369,"C:/Users/tryggvisi/Documents/my-awesome-masters-project/Data/Processed_granules/processed_granules_clip_1000/41_2018-03-30_clip_1000/S1A__IW___D_20180330T052106_layoverShadowMask.tif","C:/Users/tryggvisi/Documents/my-awesome-masters-project/Data/Processed_granules/processed_granules_clip_1000/41_2018-03-30_clip_1000/S1A__IW___D_20180330T052106_localIncidenceAngle.tif","C:/Users/tryggvisi/Documents/my-awesome-masters-project/Data/Processed_granules/processed_granules_clip_1000/41_2018-03-30_clip_1000/S1A__IW___D_20180330T052106_VH_gamma0-rtc.tif","C:/Users/tryggvisi/Documents/my-awesome-masters-project/Data/Processed_granules/processed_granules_clip_1000/41_2018-03-30_clip_1000/S1A__IW___D_20180330T052106_VV_gamma0-rtc.tif","NA","NA","NA","0"
"135",134,170,178,"AC-23","B","AC-23B","2018-03-30","120",120,-8,15.45909231,66.2246367,520653.0315,7345024.777,"09:10:00","16:39:14","6:29:00","S1A_IW_SLC__1SDV_20180330T163914_20180330T163941_021247_0248AC_6826","ASCENDING",175,212,"C:/Users/tryggvisi/Documents/my-awesome-masters-project/Data/Processed_granules/processed_granules_clip_1000/39_2018-03-30_clip_1000/S1A__IW___A_20180330T163914_layoverShadowMask.tif","C:/Users/tryggvisi/Documents/my-awesome-masters-project/Data/Processed_granules/processed_granules_clip_1000/39_2018-03-30_clip_1000/S1A__IW___A_20180330T163914_localIncidenceAngle.tif","C:/Users/tryggvisi/Documents/my-awesome-masters-project/Data/Processed_granules/processed_granules_clip_1000/39_2018-03-30_clip_1000/S1A__IW___A_20180330T163914_VH_gamma0-rtc.tif","C:/Users/tryggvisi/Documents/my-awesome-masters-project/Data/Processed_granules/processed_granules_clip_1000/39_2018-03-30_clip_1000/S1A__IW___A_20180330T163914_VV_gamma0-rtc.tif","0.00968990848729831","0.0402778531566491","44.0447157782483","0"
"136",135,170,178,"AC-23","B","AC-23B","2018-03-30","120",120,-8,15.45909231,66.2246367,520653.0315,7345024.777,"09:10:00","05:21:31","4:49:00","S1A_IW_SLC__1SDV_20180330T052131_20180330T052159_021240_024878_9540","DESCENDING",168,374,"C:/Users/tryggvisi/Documents/my-awesome-masters-project/Data/Processed_granules/processed_granules_clip_1000/40_2018-03-30_clip_1000/S1A__IW___D_20180330T052131_layoverShadowMask.tif","C:/Users/tryggvisi/Documents/my-awesome-masters-project/Data/Processed_granules/processed_granules_clip_1000/40_2018-03-30_clip_1000/S1A__IW___D_20180330T052131_localIncidenceAngle.tif","C:/Users/tryggvisi/Documents/my-awesome-masters-project/Data/Processed_granules/processed_granules_clip_1000/40_2018-03-30_clip_1000/S1A__IW___D_20180330T052131_VH_gamma0-rtc.tif","C:/Users/tryggvisi/Documents/my-awesome-masters-project/Data/Processed_granules/processed_granules_clip_1000/40_2018-03-30_clip_1000/S1A__IW___D_20180330T052131_VV_gamma0-rtc.tif","0.00710072576601213","0.0383873789065652","43.8008536942476","0"
"137",136,170,178,"AC-23","B","AC-23B","2018-03-30","120",120,-8,15.45909231,66.2246367,520653.0315,7345024.777,"09:10:00","05:21:06","4:49:00","S1A_IW_SLC__1SDV_20180330T052106_20180330T052133_021240_024878_7D66","DESCENDING",168,369,"C:/Users/tryggvisi/Documents/my-awesome-masters-project/Data/Processed_granules/processed_granules_clip_1000/41_2018-03-30_clip_1000/S1A__IW___D_20180330T052106_layoverShadowMask.tif","C:/Users/tryggvisi/Documents/my-awesome-masters-project/Data/Processed_granules/processed_granules_clip_1000/41_2018-03-30_clip_1000/S1A__IW___D_20180330T052106_localIncidenceAngle.tif","C:/Users/tryggvisi/Documents/my-awesome-masters-project/Data/Processed_granules/processed_granules_clip_1000/41_2018-03-30_clip_1000/S1A__IW___D_20180330T052106_VH_gamma0-rtc.tif","C:/Users/tryggvisi/Documents/my-awesome-masters-project/Data/Processed_granules/processed_granules_clip_1000/41_2018-03-30_clip_1000/S1A__IW___D_20180330T052106_VV_gamma0-rtc.tif","0.00536706875046691","0.0266429042560276","43.8008536942476","0"
"138",137,171,179,"AC-21","B","AC-21B","2018-03-30","80",80,-5,15.58142379,66.32569497,526051.5524,7356334.762,"10:47:30","16:39:14","4:52:00","S1A_IW_SLC__1SDV_20180330T163914_20180330T163941_021247_0248AC_6826","ASCENDING",175,212,"C:/Users/tryggvisi/Documents/my-awesome-masters-project/Data/Processed_granules/processed_granules_clip_1000/39_2018-03-30_clip_1000/S1A__IW___A_20180330T163914_layoverShadowMask.tif","C:/Users/tryggvisi/Documents/my-awesome-masters-project/Data/Processed_granules/processed_granules_clip_1000/39_2018-03-30_clip_1000/S1A__IW___A_20180330T163914_localIncidenceAngle.tif","C:/Users/tryggvisi/Documents/my-awesome-masters-project/Data/Processed_granules/processed_granules_clip_1000/39_2018-03-30_clip_1000/S1A__IW___A_20180330T163914_VH_gamma0-rtc.tif","C:/Users/tryggvisi/Documents/my-awesome-masters-project/Data/Processed_granules/processed_granules_clip_1000/39_2018-03-30_clip_1000/S1A__IW___A_20180330T163914_VV_gamma0-rtc.tif","NA","NA","NA","0"
"139",138,171,179,"AC-21","B","AC-21B","2018-03-30","80",80,-5,15.58142379,66.32569497,526051.5524,7356334.762,"10:47:30","05:21:31","6:26:00","S1A_IW_SLC__1SDV_20180330T052131_20180330T052159_021240_024878_9540","DESCENDING",168,374,"C:/Users/tryggvisi/Documents/my-awesome-masters-project/Data/Processed_granules/processed_granules_clip_1000/40_2018-03-30_clip_1000/S1A__IW___D_20180330T052131_layoverShadowMask.tif","C:/Users/tryggvisi/Documents/my-awesome-masters-project/Data/Processed_granules/processed_granules_clip_1000/40_2018-03-30_clip_1000/S1A__IW___D_20180330T052131_localIncidenceAngle.tif","C:/Users/tryggvisi/Documents/my-awesome-masters-project/Data/Processed_granules/processed_granules_clip_1000/40_2018-03-30_clip_1000/S1A__IW___D_20180330T052131_VH_gamma0-rtc.tif","C:/Users/tryggvisi/Documents/my-awesome-masters-project/Data/Processed_granules/processed_granules_clip_1000/40_2018-03-30_clip_1000/S1A__IW___D_20180330T052131_VV_gamma0-rtc.tif","NA","NA","NA","0"
"140",139,171,179,"AC-21","B","AC-21B","2018-03-30","80",80,-5,15.58142379,66.32569497,526051.5524,7356334.762,"10:47:30","05:21:06","6:26:00","S1A_IW_SLC__1SDV_20180330T052106_20180330T052133_021240_024878_7D66","DESCENDING",168,369,"C:/Users/tryggvisi/Documents/my-awesome-masters-project/Data/Processed_granules/processed_granules_clip_1000/41_2018-03-30_clip_1000/S1A__IW___D_20180330T052106_layoverShadowMask.tif","C:/Users/tryggvisi/Documents/my-awesome-masters-project/Data/Processed_granules/processed_granules_clip_1000/41_2018-03-30_clip_1000/S1A__IW___D_20180330T052106_localIncidenceAngle.tif","C:/Users/tryggvisi/Documents/my-awesome-masters-project/Data/Processed_granules/processed_granules_clip_1000/41_2018-03-30_clip_1000/S1A__IW___D_20180330T052106_VH_gamma0-rtc.tif","C:/Users/tryggvisi/Documents/my-awesome-masters-project/Data/Processed_granules/processed_granules_clip_1000/41_2018-03-30_clip_1000/S1A__IW___D_20180330T052106_VV_gamma0-rtc.tif","0.00669846413528212","0.0594305838165324","44.892813545897","0"
