"","X","ID_clean","ID_preclean","Triangle","Corner","TriangleCorner","date","SnowDepth","SnowDepth_Noplus","temperature","x_4326","y_4326","x_3006","y_3006","middleTime","granule_time","time_difference","granule_id","orbitProp","pathNr","frameNr","mask.tif","angle.tif","VH.tif","VV.tif","point_VH","point_VV","points_angle","points_mask"
"138",137,171,179,"AC-21","B","AC-21B","2018-03-30","80",80,-5,15.58142379,66.32569497,526051.5524,7356334.762,"10:47:30","16:39:14","4:52:00","S1A_IW_SLC__1SDV_20180330T163914_20180330T163941_021247_0248AC_6826","ASCENDING",175,212,"C:/Users/tryggvisi/Documents/my-awesome-masters-project/Data/Processed_granules/clipped_granules/39_2018-03-30_clip/S1A__IW___A_20180330T163914_layoverShadowMask.tif","C:/Users/tryggvisi/Documents/my-awesome-masters-project/Data/Processed_granules/clipped_granules/39_2018-03-30_clip/S1A__IW___A_20180330T163914_localIncidenceAngle.tif","C:/Users/tryggvisi/Documents/my-awesome-masters-project/Data/Processed_granules/clipped_granules/39_2018-03-30_clip/S1A__IW___A_20180330T163914_VH_gamma0-rtc.tif","C:/Users/tryggvisi/Documents/my-awesome-masters-project/Data/Processed_granules/clipped_granules/39_2018-03-30_clip/S1A__IW___A_20180330T163914_VV_gamma0-rtc.tif","NA","NA","NA","0"
"139",138,171,179,"AC-21","B","AC-21B","2018-03-30","80",80,-5,15.58142379,66.32569497,526051.5524,7356334.762,"10:47:30","05:21:31","6:26:00","S1A_IW_SLC__1SDV_20180330T052131_20180330T052159_021240_024878_9540","DESCENDING",168,374,"C:/Users/tryggvisi/Documents/my-awesome-masters-project/Data/Processed_granules/clipped_granules/40_2018-03-30_clip/S1A__IW___D_20180330T052131_layoverShadowMask.tif","C:/Users/tryggvisi/Documents/my-awesome-masters-project/Data/Processed_granules/clipped_granules/40_2018-03-30_clip/S1A__IW___D_20180330T052131_localIncidenceAngle.tif","C:/Users/tryggvisi/Documents/my-awesome-masters-project/Data/Processed_granules/clipped_granules/40_2018-03-30_clip/S1A__IW___D_20180330T052131_VH_gamma0-rtc.tif","C:/Users/tryggvisi/Documents/my-awesome-masters-project/Data/Processed_granules/clipped_granules/40_2018-03-30_clip/S1A__IW___D_20180330T052131_VV_gamma0-rtc.tif","NA","NA","NA","0"
"140",139,171,179,"AC-21","B","AC-21B","2018-03-30","80",80,-5,15.58142379,66.32569497,526051.5524,7356334.762,"10:47:30","05:21:06","6:26:00","S1A_IW_SLC__1SDV_20180330T052106_20180330T052133_021240_024878_7D66","DESCENDING",168,369,"C:/Users/tryggvisi/Documents/my-awesome-masters-project/Data/Processed_granules/clipped_granules/41_2018-03-30_clip/S1A__IW___D_20180330T052106_layoverShadowMask.tif","C:/Users/tryggvisi/Documents/my-awesome-masters-project/Data/Processed_granules/clipped_granules/41_2018-03-30_clip/S1A__IW___D_20180330T052106_localIncidenceAngle.tif","C:/Users/tryggvisi/Documents/my-awesome-masters-project/Data/Processed_granules/clipped_granules/41_2018-03-30_clip/S1A__IW___D_20180330T052106_VH_gamma0-rtc.tif","C:/Users/tryggvisi/Documents/my-awesome-masters-project/Data/Processed_granules/clipped_granules/41_2018-03-30_clip/S1A__IW___D_20180330T052106_VV_gamma0-rtc.tif","0.00615405460762665","0.0486051100662847","45.6516735264682","0"
"141",140,172,180,"AC-22","B","AC-22B","2018-03-30","60",60,-5,15.6976547,66.29959822,531291.7265,7353479.21,"12:35:00","16:39:14","3:04:00","S1A_IW_SLC__1SDV_20180330T163914_20180330T163941_021247_0248AC_6826","ASCENDING",175,212,"C:/Users/tryggvisi/Documents/my-awesome-masters-project/Data/Processed_granules/clipped_granules/39_2018-03-30_clip/S1A__IW___A_20180330T163914_layoverShadowMask.tif","C:/Users/tryggvisi/Documents/my-awesome-masters-project/Data/Processed_granules/clipped_granules/39_2018-03-30_clip/S1A__IW___A_20180330T163914_localIncidenceAngle.tif","C:/Users/tryggvisi/Documents/my-awesome-masters-project/Data/Processed_granules/clipped_granules/39_2018-03-30_clip/S1A__IW___A_20180330T163914_VH_gamma0-rtc.tif","C:/Users/tryggvisi/Documents/my-awesome-masters-project/Data/Processed_granules/clipped_granules/39_2018-03-30_clip/S1A__IW___A_20180330T163914_VV_gamma0-rtc.tif","NA","NA","NA","0"
"142",141,172,180,"AC-22","B","AC-22B","2018-03-30","60",60,-5,15.6976547,66.29959822,531291.7265,7353479.21,"12:35:00","05:21:31","8:14:00","S1A_IW_SLC__1SDV_20180330T052131_20180330T052159_021240_024878_9540","DESCENDING",168,374,"C:/Users/tryggvisi/Documents/my-awesome-masters-project/Data/Processed_granules/clipped_granules/40_2018-03-30_clip/S1A__IW___D_20180330T052131_layoverShadowMask.tif","C:/Users/tryggvisi/Documents/my-awesome-masters-project/Data/Processed_granules/clipped_granules/40_2018-03-30_clip/S1A__IW___D_20180330T052131_localIncidenceAngle.tif","C:/Users/tryggvisi/Documents/my-awesome-masters-project/Data/Processed_granules/clipped_granules/40_2018-03-30_clip/S1A__IW___D_20180330T052131_VH_gamma0-rtc.tif","C:/Users/tryggvisi/Documents/my-awesome-masters-project/Data/Processed_granules/clipped_granules/40_2018-03-30_clip/S1A__IW___D_20180330T052131_VV_gamma0-rtc.tif","NA","NA","NA","0"
"143",142,172,180,"AC-22","B","AC-22B","2018-03-30","60",60,-5,15.6976547,66.29959822,531291.7265,7353479.21,"12:35:00","05:21:06","8:14:00","S1A_IW_SLC__1SDV_20180330T052106_20180330T052133_021240_024878_7D66","DESCENDING",168,369,"C:/Users/tryggvisi/Documents/my-awesome-masters-project/Data/Processed_granules/clipped_granules/41_2018-03-30_clip/S1A__IW___D_20180330T052106_layoverShadowMask.tif","C:/Users/tryggvisi/Documents/my-awesome-masters-project/Data/Processed_granules/clipped_granules/41_2018-03-30_clip/S1A__IW___D_20180330T052106_localIncidenceAngle.tif","C:/Users/tryggvisi/Documents/my-awesome-masters-project/Data/Processed_granules/clipped_granules/41_2018-03-30_clip/S1A__IW___D_20180330T052106_VH_gamma0-rtc.tif","C:/Users/tryggvisi/Documents/my-awesome-masters-project/Data/Processed_granules/clipped_granules/41_2018-03-30_clip/S1A__IW___D_20180330T052106_VV_gamma0-rtc.tif","0.00612560981745396","0.0415021423425441","42.0249364702018","0"
"144",143,315,328,"AC-21","C","AC-21C","2018-03-30","25",25,-5,15.54403889,66.2931197,524408.0744,7352688.726,"10:47:30","16:39:14","4:52:00","S1A_IW_SLC__1SDV_20180330T163914_20180330T163941_021247_0248AC_6826","ASCENDING",175,212,"C:/Users/tryggvisi/Documents/my-awesome-masters-project/Data/Processed_granules/clipped_granules/39_2018-03-30_clip/S1A__IW___A_20180330T163914_layoverShadowMask.tif","C:/Users/tryggvisi/Documents/my-awesome-masters-project/Data/Processed_granules/clipped_granules/39_2018-03-30_clip/S1A__IW___A_20180330T163914_localIncidenceAngle.tif","C:/Users/tryggvisi/Documents/my-awesome-masters-project/Data/Processed_granules/clipped_granules/39_2018-03-30_clip/S1A__IW___A_20180330T163914_VH_gamma0-rtc.tif","C:/Users/tryggvisi/Documents/my-awesome-masters-project/Data/Processed_granules/clipped_granules/39_2018-03-30_clip/S1A__IW___A_20180330T163914_VV_gamma0-rtc.tif","0.00900589085388489","0.033835004958129","44.3995705875361","0"
"145",144,315,328,"AC-21","C","AC-21C","2018-03-30","25",25,-5,15.54403889,66.2931197,524408.0744,7352688.726,"10:47:30","05:21:31","6:26:00","S1A_IW_SLC__1SDV_20180330T052131_20180330T052159_021240_024878_9540","DESCENDING",168,374,"C:/Users/tryggvisi/Documents/my-awesome-masters-project/Data/Processed_granules/clipped_granules/40_2018-03-30_clip/S1A__IW___D_20180330T052131_layoverShadowMask.tif","C:/Users/tryggvisi/Documents/my-awesome-masters-project/Data/Processed_granules/clipped_granules/40_2018-03-30_clip/S1A__IW___D_20180330T052131_localIncidenceAngle.tif","C:/Users/tryggvisi/Documents/my-awesome-masters-project/Data/Processed_granules/clipped_granules/40_2018-03-30_clip/S1A__IW___D_20180330T052131_VH_gamma0-rtc.tif","C:/Users/tryggvisi/Documents/my-awesome-masters-project/Data/Processed_granules/clipped_granules/40_2018-03-30_clip/S1A__IW___D_20180330T052131_VV_gamma0-rtc.tif","NA","NA","NA","0"
"146",145,315,328,"AC-21","C","AC-21C","2018-03-30","25",25,-5,15.54403889,66.2931197,524408.0744,7352688.726,"10:47:30","05:21:06","6:26:00","S1A_IW_SLC__1SDV_20180330T052106_20180330T052133_021240_024878_7D66","DESCENDING",168,369,"C:/Users/tryggvisi/Documents/my-awesome-masters-project/Data/Processed_granules/clipped_granules/41_2018-03-30_clip/S1A__IW___D_20180330T052106_layoverShadowMask.tif","C:/Users/tryggvisi/Documents/my-awesome-masters-project/Data/Processed_granules/clipped_granules/41_2018-03-30_clip/S1A__IW___D_20180330T052106_localIncidenceAngle.tif","C:/Users/tryggvisi/Documents/my-awesome-masters-project/Data/Processed_granules/clipped_granules/41_2018-03-30_clip/S1A__IW___D_20180330T052106_VH_gamma0-rtc.tif","C:/Users/tryggvisi/Documents/my-awesome-masters-project/Data/Processed_granules/clipped_granules/41_2018-03-30_clip/S1A__IW___D_20180330T052106_VV_gamma0-rtc.tif","0.00415731206721292","0.0289281187121728","43.1078565314206","0"
"147",146,314,327,"AC-23","C","AC-23C","2018-03-30","65",65,-8,15.40240613,66.19702191,518122.7213,7341929.176,"09:10:00","16:39:14","6:29:00","S1A_IW_SLC__1SDV_20180330T163914_20180330T163941_021247_0248AC_6826","ASCENDING",175,212,"C:/Users/tryggvisi/Documents/my-awesome-masters-project/Data/Processed_granules/clipped_granules/39_2018-03-30_clip/S1A__IW___A_20180330T163914_layoverShadowMask.tif","C:/Users/tryggvisi/Documents/my-awesome-masters-project/Data/Processed_granules/clipped_granules/39_2018-03-30_clip/S1A__IW___A_20180330T163914_localIncidenceAngle.tif","C:/Users/tryggvisi/Documents/my-awesome-masters-project/Data/Processed_granules/clipped_granules/39_2018-03-30_clip/S1A__IW___A_20180330T163914_VH_gamma0-rtc.tif","C:/Users/tryggvisi/Documents/my-awesome-masters-project/Data/Processed_granules/clipped_granules/39_2018-03-30_clip/S1A__IW___A_20180330T163914_VV_gamma0-rtc.tif","0.011306718619972","0.0414786921532745","43.9566890674646","0"
"148",147,314,327,"AC-23","C","AC-23C","2018-03-30","65",65,-8,15.40240613,66.19702191,518122.7213,7341929.176,"09:10:00","05:21:31","4:49:00","S1A_IW_SLC__1SDV_20180330T052131_20180330T052159_021240_024878_9540","DESCENDING",168,374,"C:/Users/tryggvisi/Documents/my-awesome-masters-project/Data/Processed_granules/clipped_granules/40_2018-03-30_clip/S1A__IW___D_20180330T052131_layoverShadowMask.tif","C:/Users/tryggvisi/Documents/my-awesome-masters-project/Data/Processed_granules/clipped_granules/40_2018-03-30_clip/S1A__IW___D_20180330T052131_localIncidenceAngle.tif","C:/Users/tryggvisi/Documents/my-awesome-masters-project/Data/Processed_granules/clipped_granules/40_2018-03-30_clip/S1A__IW___D_20180330T052131_VH_gamma0-rtc.tif","C:/Users/tryggvisi/Documents/my-awesome-masters-project/Data/Processed_granules/clipped_granules/40_2018-03-30_clip/S1A__IW___D_20180330T052131_VV_gamma0-rtc.tif","0.0117532054475321","0.0590722603637808","46.3099169825901","0"
"149",148,314,327,"AC-23","C","AC-23C","2018-03-30","65",65,-8,15.40240613,66.19702191,518122.7213,7341929.176,"09:10:00","05:21:06","4:49:00","S1A_IW_SLC__1SDV_20180330T052106_20180330T052133_021240_024878_7D66","DESCENDING",168,369,"C:/Users/tryggvisi/Documents/my-awesome-masters-project/Data/Processed_granules/clipped_granules/41_2018-03-30_clip/S1A__IW___D_20180330T052106_layoverShadowMask.tif","C:/Users/tryggvisi/Documents/my-awesome-masters-project/Data/Processed_granules/clipped_granules/41_2018-03-30_clip/S1A__IW___D_20180330T052106_localIncidenceAngle.tif","C:/Users/tryggvisi/Documents/my-awesome-masters-project/Data/Processed_granules/clipped_granules/41_2018-03-30_clip/S1A__IW___D_20180330T052106_VH_gamma0-rtc.tif","C:/Users/tryggvisi/Documents/my-awesome-masters-project/Data/Processed_granules/clipped_granules/41_2018-03-30_clip/S1A__IW___D_20180330T052106_VV_gamma0-rtc.tif","NA","NA","NA","0"
"150",149,316,329,"AC-22","C","AC-22C","2018-03-30","65",65,-5,15.74886754,66.27024759,533627.8269,7350234.324,"12:35:00","16:39:14","3:04:00","S1A_IW_SLC__1SDV_20180330T163914_20180330T163941_021247_0248AC_6826","ASCENDING",175,212,"C:/Users/tryggvisi/Documents/my-awesome-masters-project/Data/Processed_granules/clipped_granules/39_2018-03-30_clip/S1A__IW___A_20180330T163914_layoverShadowMask.tif","C:/Users/tryggvisi/Documents/my-awesome-masters-project/Data/Processed_granules/clipped_granules/39_2018-03-30_clip/S1A__IW___A_20180330T163914_localIncidenceAngle.tif","C:/Users/tryggvisi/Documents/my-awesome-masters-project/Data/Processed_granules/clipped_granules/39_2018-03-30_clip/S1A__IW___A_20180330T163914_VH_gamma0-rtc.tif","C:/Users/tryggvisi/Documents/my-awesome-masters-project/Data/Processed_granules/clipped_granules/39_2018-03-30_clip/S1A__IW___A_20180330T163914_VV_gamma0-rtc.tif","NA","NA","NA","0"
"151",150,316,329,"AC-22","C","AC-22C","2018-03-30","65",65,-5,15.74886754,66.27024759,533627.8269,7350234.324,"12:35:00","05:21:31","8:14:00","S1A_IW_SLC__1SDV_20180330T052131_20180330T052159_021240_024878_9540","DESCENDING",168,374,"C:/Users/tryggvisi/Documents/my-awesome-masters-project/Data/Processed_granules/clipped_granules/40_2018-03-30_clip/S1A__IW___D_20180330T052131_layoverShadowMask.tif","C:/Users/tryggvisi/Documents/my-awesome-masters-project/Data/Processed_granules/clipped_granules/40_2018-03-30_clip/S1A__IW___D_20180330T052131_localIncidenceAngle.tif","C:/Users/tryggvisi/Documents/my-awesome-masters-project/Data/Processed_granules/clipped_granules/40_2018-03-30_clip/S1A__IW___D_20180330T052131_VH_gamma0-rtc.tif","C:/Users/tryggvisi/Documents/my-awesome-masters-project/Data/Processed_granules/clipped_granules/40_2018-03-30_clip/S1A__IW___D_20180330T052131_VV_gamma0-rtc.tif","NA","NA","NA","0"
"152",151,316,329,"AC-22","C","AC-22C","2018-03-30","65",65,-5,15.74886754,66.27024759,533627.8269,7350234.324,"12:35:00","05:21:06","8:14:00","S1A_IW_SLC__1SDV_20180330T052106_20180330T052133_021240_024878_7D66","DESCENDING",168,369,"C:/Users/tryggvisi/Documents/my-awesome-masters-project/Data/Processed_granules/clipped_granules/41_2018-03-30_clip/S1A__IW___D_20180330T052106_layoverShadowMask.tif","C:/Users/tryggvisi/Documents/my-awesome-masters-project/Data/Processed_granules/clipped_granules/41_2018-03-30_clip/S1A__IW___D_20180330T052106_localIncidenceAngle.tif","C:/Users/tryggvisi/Documents/my-awesome-masters-project/Data/Processed_granules/clipped_granules/41_2018-03-30_clip/S1A__IW___D_20180330T052106_VH_gamma0-rtc.tif","C:/Users/tryggvisi/Documents/my-awesome-masters-project/Data/Processed_granules/clipped_granules/41_2018-03-30_clip/S1A__IW___D_20180330T052106_VV_gamma0-rtc.tif","0.00259750254470455","0.0222365230261416","42.0194573278646","0"
"153",152,329,342,"AC-24","C","AC-24C","2018-03-30","30",30,-5,15.78131809,66.18466847,535204.0008,7340713.562,"14:02:30","16:39:14","1:37:00","S1A_IW_SLC__1SDV_20180330T163914_20180330T163941_021247_0248AC_6826","ASCENDING",175,212,"C:/Users/tryggvisi/Documents/my-awesome-masters-project/Data/Processed_granules/clipped_granules/39_2018-03-30_clip/S1A__IW___A_20180330T163914_layoverShadowMask.tif","C:/Users/tryggvisi/Documents/my-awesome-masters-project/Data/Processed_granules/clipped_granules/39_2018-03-30_clip/S1A__IW___A_20180330T163914_localIncidenceAngle.tif","C:/Users/tryggvisi/Documents/my-awesome-masters-project/Data/Processed_granules/clipped_granules/39_2018-03-30_clip/S1A__IW___A_20180330T163914_VH_gamma0-rtc.tif","C:/Users/tryggvisi/Documents/my-awesome-masters-project/Data/Processed_granules/clipped_granules/39_2018-03-30_clip/S1A__IW___A_20180330T163914_VV_gamma0-rtc.tif","NA","NA","NA","0"
"154",153,329,342,"AC-24","C","AC-24C","2018-03-30","30",30,-5,15.78131809,66.18466847,535204.0008,7340713.562,"14:02:30","05:21:31","9:41:00","S1A_IW_SLC__1SDV_20180330T052131_20180330T052159_021240_024878_9540","DESCENDING",168,374,"C:/Users/tryggvisi/Documents/my-awesome-masters-project/Data/Processed_granules/clipped_granules/40_2018-03-30_clip/S1A__IW___D_20180330T052131_layoverShadowMask.tif","C:/Users/tryggvisi/Documents/my-awesome-masters-project/Data/Processed_granules/clipped_granules/40_2018-03-30_clip/S1A__IW___D_20180330T052131_localIncidenceAngle.tif","C:/Users/tryggvisi/Documents/my-awesome-masters-project/Data/Processed_granules/clipped_granules/40_2018-03-30_clip/S1A__IW___D_20180330T052131_VH_gamma0-rtc.tif","C:/Users/tryggvisi/Documents/my-awesome-masters-project/Data/Processed_granules/clipped_granules/40_2018-03-30_clip/S1A__IW___D_20180330T052131_VV_gamma0-rtc.tif","0.00388858006410196","0.0297958128019943","43.8160299195694","0"
"155",154,329,342,"AC-24","C","AC-24C","2018-03-30","30",30,-5,15.78131809,66.18466847,535204.0008,7340713.562,"14:02:30","05:21:06","9:41:00","S1A_IW_SLC__1SDV_20180330T052106_20180330T052133_021240_024878_7D66","DESCENDING",168,369,"C:/Users/tryggvisi/Documents/my-awesome-masters-project/Data/Processed_granules/clipped_granules/41_2018-03-30_clip/S1A__IW___D_20180330T052106_layoverShadowMask.tif","C:/Users/tryggvisi/Documents/my-awesome-masters-project/Data/Processed_granules/clipped_granules/41_2018-03-30_clip/S1A__IW___D_20180330T052106_localIncidenceAngle.tif","C:/Users/tryggvisi/Documents/my-awesome-masters-project/Data/Processed_granules/clipped_granules/41_2018-03-30_clip/S1A__IW___D_20180330T052106_VH_gamma0-rtc.tif","C:/Users/tryggvisi/Documents/my-awesome-masters-project/Data/Processed_granules/clipped_granules/41_2018-03-30_clip/S1A__IW___D_20180330T052106_VV_gamma0-rtc.tif","NA","NA","NA","0"
"156",155,29,31,"AC-22","A","AC-22A","2018-03-30","80",80,-5,15.66018048,66.26705978,529649.2181,7349834.175,"12:35:00","16:39:14","3:04:00","S1A_IW_SLC__1SDV_20180330T163914_20180330T163941_021247_0248AC_6826","ASCENDING",175,212,"C:/Users/tryggvisi/Documents/my-awesome-masters-project/Data/Processed_granules/clipped_granules/39_2018-03-30_clip/S1A__IW___A_20180330T163914_layoverShadowMask.tif","C:/Users/tryggvisi/Documents/my-awesome-masters-project/Data/Processed_granules/clipped_granules/39_2018-03-30_clip/S1A__IW___A_20180330T163914_localIncidenceAngle.tif","C:/Users/tryggvisi/Documents/my-awesome-masters-project/Data/Processed_granules/clipped_granules/39_2018-03-30_clip/S1A__IW___A_20180330T163914_VH_gamma0-rtc.tif","C:/Users/tryggvisi/Documents/my-awesome-masters-project/Data/Processed_granules/clipped_granules/39_2018-03-30_clip/S1A__IW___A_20180330T163914_VV_gamma0-rtc.tif","NA","NA","NA","0"
"157",156,29,31,"AC-22","A","AC-22A","2018-03-30","80",80,-5,15.66018048,66.26705978,529649.2181,7349834.175,"12:35:00","05:21:31","8:14:00","S1A_IW_SLC__1SDV_20180330T052131_20180330T052159_021240_024878_9540","DESCENDING",168,374,"C:/Users/tryggvisi/Documents/my-awesome-masters-project/Data/Processed_granules/clipped_granules/40_2018-03-30_clip/S1A__IW___D_20180330T052131_layoverShadowMask.tif","C:/Users/tryggvisi/Documents/my-awesome-masters-project/Data/Processed_granules/clipped_granules/40_2018-03-30_clip/S1A__IW___D_20180330T052131_localIncidenceAngle.tif","C:/Users/tryggvisi/Documents/my-awesome-masters-project/Data/Processed_granules/clipped_granules/40_2018-03-30_clip/S1A__IW___D_20180330T052131_VH_gamma0-rtc.tif","C:/Users/tryggvisi/Documents/my-awesome-masters-project/Data/Processed_granules/clipped_granules/40_2018-03-30_clip/S1A__IW___D_20180330T052131_VV_gamma0-rtc.tif","NA","NA","NA","0"
"158",157,29,31,"AC-22","A","AC-22A","2018-03-30","80",80,-5,15.66018048,66.26705978,529649.2181,7349834.175,"12:35:00","05:21:06","8:14:00","S1A_IW_SLC__1SDV_20180330T052106_20180330T052133_021240_024878_7D66","DESCENDING",168,369,"C:/Users/tryggvisi/Documents/my-awesome-masters-project/Data/Processed_granules/clipped_granules/41_2018-03-30_clip/S1A__IW___D_20180330T052106_layoverShadowMask.tif","C:/Users/tryggvisi/Documents/my-awesome-masters-project/Data/Processed_granules/clipped_granules/41_2018-03-30_clip/S1A__IW___D_20180330T052106_localIncidenceAngle.tif","C:/Users/tryggvisi/Documents/my-awesome-masters-project/Data/Processed_granules/clipped_granules/41_2018-03-30_clip/S1A__IW___D_20180330T052106_VH_gamma0-rtc.tif","C:/Users/tryggvisi/Documents/my-awesome-masters-project/Data/Processed_granules/clipped_granules/41_2018-03-30_clip/S1A__IW___D_20180330T052106_VV_gamma0-rtc.tif","0.00671480029187391","0.0415979274995106","42.9798813785913","0"
"159",158,28,30,"AC-21","A","AC-21A","2018-03-30","85",85,-5,15.49256311,66.32241149,522072.9725,7355934.593,"10:47:30","16:39:14","4:52:00","S1A_IW_SLC__1SDV_20180330T163914_20180330T163941_021247_0248AC_6826","ASCENDING",175,212,"C:/Users/tryggvisi/Documents/my-awesome-masters-project/Data/Processed_granules/clipped_granules/39_2018-03-30_clip/S1A__IW___A_20180330T163914_layoverShadowMask.tif","C:/Users/tryggvisi/Documents/my-awesome-masters-project/Data/Processed_granules/clipped_granules/39_2018-03-30_clip/S1A__IW___A_20180330T163914_localIncidenceAngle.tif","C:/Users/tryggvisi/Documents/my-awesome-masters-project/Data/Processed_granules/clipped_granules/39_2018-03-30_clip/S1A__IW___A_20180330T163914_VH_gamma0-rtc.tif","C:/Users/tryggvisi/Documents/my-awesome-masters-project/Data/Processed_granules/clipped_granules/39_2018-03-30_clip/S1A__IW___A_20180330T163914_VV_gamma0-rtc.tif","0.00412637778889493","0.0270394275057928","37.6257234149404","0"
"160",159,28,30,"AC-21","A","AC-21A","2018-03-30","85",85,-5,15.49256311,66.32241149,522072.9725,7355934.593,"10:47:30","05:21:31","6:26:00","S1A_IW_SLC__1SDV_20180330T052131_20180330T052159_021240_024878_9540","DESCENDING",168,374,"C:/Users/tryggvisi/Documents/my-awesome-masters-project/Data/Processed_granules/clipped_granules/40_2018-03-30_clip/S1A__IW___D_20180330T052131_layoverShadowMask.tif","C:/Users/tryggvisi/Documents/my-awesome-masters-project/Data/Processed_granules/clipped_granules/40_2018-03-30_clip/S1A__IW___D_20180330T052131_localIncidenceAngle.tif","C:/Users/tryggvisi/Documents/my-awesome-masters-project/Data/Processed_granules/clipped_granules/40_2018-03-30_clip/S1A__IW___D_20180330T052131_VH_gamma0-rtc.tif","C:/Users/tryggvisi/Documents/my-awesome-masters-project/Data/Processed_granules/clipped_granules/40_2018-03-30_clip/S1A__IW___D_20180330T052131_VV_gamma0-rtc.tif","NA","NA","NA","0"
"161",160,28,30,"AC-21","A","AC-21A","2018-03-30","85",85,-5,15.49256311,66.32241149,522072.9725,7355934.593,"10:47:30","05:21:06","6:26:00","S1A_IW_SLC__1SDV_20180330T052106_20180330T052133_021240_024878_7D66","DESCENDING",168,369,"C:/Users/tryggvisi/Documents/my-awesome-masters-project/Data/Processed_granules/clipped_granules/41_2018-03-30_clip/S1A__IW___D_20180330T052106_layoverShadowMask.tif","C:/Users/tryggvisi/Documents/my-awesome-masters-project/Data/Processed_granules/clipped_granules/41_2018-03-30_clip/S1A__IW___D_20180330T052106_localIncidenceAngle.tif","C:/Users/tryggvisi/Documents/my-awesome-masters-project/Data/Processed_granules/clipped_granules/41_2018-03-30_clip/S1A__IW___D_20180330T052106_VH_gamma0-rtc.tif","C:/Users/tryggvisi/Documents/my-awesome-masters-project/Data/Processed_granules/clipped_granules/41_2018-03-30_clip/S1A__IW___D_20180330T052106_VV_gamma0-rtc.tif","0.00323091373864428","0.0247069527327704","50.3259159232265","0"
"162",161,27,29,"AC-23","A","AC-23A","2018-03-30","75",75,-8,15.37146429,66.23064849,516707.0051,7345668.731,"09:10:00","16:39:14","6:29:00","S1A_IW_SLC__1SDV_20180330T163914_20180330T163941_021247_0248AC_6826","ASCENDING",175,212,"C:/Users/tryggvisi/Documents/my-awesome-masters-project/Data/Processed_granules/clipped_granules/39_2018-03-30_clip/S1A__IW___A_20180330T163914_layoverShadowMask.tif","C:/Users/tryggvisi/Documents/my-awesome-masters-project/Data/Processed_granules/clipped_granules/39_2018-03-30_clip/S1A__IW___A_20180330T163914_localIncidenceAngle.tif","C:/Users/tryggvisi/Documents/my-awesome-masters-project/Data/Processed_granules/clipped_granules/39_2018-03-30_clip/S1A__IW___A_20180330T163914_VH_gamma0-rtc.tif","C:/Users/tryggvisi/Documents/my-awesome-masters-project/Data/Processed_granules/clipped_granules/39_2018-03-30_clip/S1A__IW___A_20180330T163914_VV_gamma0-rtc.tif","0.0115238773393011","0.0519199359032346","36.5653466858697","0"
"163",162,27,29,"AC-23","A","AC-23A","2018-03-30","75",75,-8,15.37146429,66.23064849,516707.0051,7345668.731,"09:10:00","05:21:31","4:49:00","S1A_IW_SLC__1SDV_20180330T052131_20180330T052159_021240_024878_9540","DESCENDING",168,374,"C:/Users/tryggvisi/Documents/my-awesome-masters-project/Data/Processed_granules/clipped_granules/40_2018-03-30_clip/S1A__IW___D_20180330T052131_layoverShadowMask.tif","C:/Users/tryggvisi/Documents/my-awesome-masters-project/Data/Processed_granules/clipped_granules/40_2018-03-30_clip/S1A__IW___D_20180330T052131_localIncidenceAngle.tif","C:/Users/tryggvisi/Documents/my-awesome-masters-project/Data/Processed_granules/clipped_granules/40_2018-03-30_clip/S1A__IW___D_20180330T052131_VH_gamma0-rtc.tif","C:/Users/tryggvisi/Documents/my-awesome-masters-project/Data/Processed_granules/clipped_granules/40_2018-03-30_clip/S1A__IW___D_20180330T052131_VV_gamma0-rtc.tif","0.0115876105866858","0.0534210868695379","50.9609391459975","0"
"164",163,27,29,"AC-23","A","AC-23A","2018-03-30","75",75,-8,15.37146429,66.23064849,516707.0051,7345668.731,"09:10:00","05:21:06","4:49:00","S1A_IW_SLC__1SDV_20180330T052106_20180330T052133_021240_024878_7D66","DESCENDING",168,369,"C:/Users/tryggvisi/Documents/my-awesome-masters-project/Data/Processed_granules/clipped_granules/41_2018-03-30_clip/S1A__IW___D_20180330T052106_layoverShadowMask.tif","C:/Users/tryggvisi/Documents/my-awesome-masters-project/Data/Processed_granules/clipped_granules/41_2018-03-30_clip/S1A__IW___D_20180330T052106_localIncidenceAngle.tif","C:/Users/tryggvisi/Documents/my-awesome-masters-project/Data/Processed_granules/clipped_granules/41_2018-03-30_clip/S1A__IW___D_20180330T052106_VH_gamma0-rtc.tif","C:/Users/tryggvisi/Documents/my-awesome-masters-project/Data/Processed_granules/clipped_granules/41_2018-03-30_clip/S1A__IW___D_20180330T052106_VV_gamma0-rtc.tif","NA","NA","NA","0"
